CODIGO_ESTUDIANTE,PERIODO,GRADO,DESERTOR,ACTIVIDAD_IMEC,ACTIVO,FECHA_NACIMIENTO,COHORTE,CREDITOS_PGA,CREDITOS_APROBADOS,CREDITOS_SEMESTRE_APROBADOS,CREDITOS_SEMESTRE_TOMADOS,CREDITOS_TOMADOS,CREDITOS_TRANSFERIDOS,CREDITOS_SEMESTRE_PGA,GENERO,PRIORIDAD_PROGRAMA,PROMEDIO_ACUMULADO,PROMEDIO_SEMESTRE,PUNTAJE_EXAMEN,NOMBRE_EXAMEN,SEMESTRE_SEGUN_CREDITOS,SITUACION_ACADEMICA,SOBREPASO_ACADEMICO,CIUDAD_RESIDENCIA
83fde29d-6374-40af-8484-63e5f0b29918,201410,False,False,False,False,1993,201310.0,12.0,6.0,,,12.0,0.0,,M,1,2.75,,483.0,PUNTAJE TOTAL NUEVO ICFES,0.5,,,BARBOSA
83fde29d-6374-40af-8484-63e5f0b29918,201420,False,True,False,False,1993,201310.0,12.0,6.0,,,12.0,0.0,,M,1,2.75,,483.0,PUNTAJE TOTAL NUEVO ICFES,0.5,,,BARBOSA
41adc455-86a7-42d2-8e07-4825205b3aaf,201310,False,False,True,True,1995,201310.0,24.0,18.0,18.0,30.0,30.0,0.0,24.0,M,2,3.3,3.3,328.0,PUNTAJE TOTAL NUEVO ICFES,1.5,NORMAL,PRIMIPARO,BOGOTA D.C.
41adc455-86a7-42d2-8e07-4825205b3aaf,201320,False,False,True,True,1995,201310.0,39.0,39.0,21.0,21.0,51.0,0.0,15.0,M,2,3.345,3.43,328.0,PUNTAJE TOTAL NUEVO ICFES,2.76,PRUEBA ACADEMICA,NORMAL,BOGOTA D.C.
41adc455-86a7-42d2-8e07-4825205b3aaf,201410,False,False,False,False,1995,201310.0,39.0,39.0,,,51.0,0.0,,M,2,3.345,,328.0,PUNTAJE TOTAL NUEVO ICFES,2.76,,,BOGOTA D.C.
41adc455-86a7-42d2-8e07-4825205b3aaf,201420,False,False,False,False,1995,201310.0,39.0,39.0,,,51.0,0.0,,M,2,3.345,,328.0,PUNTAJE TOTAL NUEVO ICFES,2.76,,,BOGOTA D.C.
41adc455-86a7-42d2-8e07-4825205b3aaf,201510,False,True,False,False,1995,201310.0,39.0,39.0,,,51.0,0.0,,M,2,3.345,,328.0,PUNTAJE TOTAL NUEVO ICFES,2.76,,,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201310,False,False,True,True,1994,201310.0,9.0,6.0,6.0,12.0,12.0,0.0,9.0,M,1,3.0,3.0,424.0,PUNTAJE TOTAL NUEVO ICFES,0.5,NORMAL,PRIMIPARO,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201320,False,False,True,True,1994,201310.0,24.0,21.0,15.0,18.0,30.0,0.0,15.0,M,1,3.32,3.52,424.0,PUNTAJE TOTAL NUEVO ICFES,1.56,NORMAL,NORMAL,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201410,False,False,True,True,1994,201310.0,34.0,25.0,4.0,10.0,40.0,0.0,10.0,M,1,3.32,3.33,424.0,PUNTAJE TOTAL NUEVO ICFES,1.81,NORMAL,NORMAL,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201419,False,False,True,True,1994,201310.0,37.0,25.0,0.0,3.0,43.0,0.0,3.0,M,1,3.22,2.0,424.0,PUNTAJE TOTAL NUEVO ICFES,1.81,NORMAL,NORMAL,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201420,False,False,True,True,1994,201310.0,52.0,34.0,9.0,15.0,58.0,0.0,15.0,M,1,3.12,2.9,424.0,PUNTAJE TOTAL NUEVO ICFES,2.38,PRUEBA ACADEMICA,NORMAL,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201510,False,False,True,True,1994,201310.0,64.0,46.0,12.0,12.0,70.0,0.0,12.0,M,1,3.23,3.68,424.0,PUNTAJE TOTAL NUEVO ICFES,3.11,SUSPENSION,NORMAL,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201520,False,False,False,False,1994,201310.0,64.0,46.0,,,70.0,0.0,,M,1,3.23,,424.0,PUNTAJE TOTAL NUEVO ICFES,3.11,,,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201610,False,False,True,True,1994,201310.0,74.0,50.0,4.0,10.0,80.0,0.0,10.0,M,1,3.19,2.98,424.0,PUNTAJE TOTAL NUEVO ICFES,3.33,SUSPENSION,PRUEBA REINGRESO,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201619,False,False,True,True,1994,201310.0,80.0,56.0,6.0,6.0,86.0,0.0,6.0,M,1,3.22,3.48,424.0,PUNTAJE TOTAL NUEVO ICFES,3.67,SUSPENSION,NORMAL,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201620,False,False,False,False,1994,201310.0,74.0,50.0,,,80.0,0.0,,M,1,3.19,,424.0,PUNTAJE TOTAL NUEVO ICFES,3.33,,,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201710,False,False,True,True,1994,201310.0,98.0,71.0,15.0,18.0,104.0,0.0,18.0,M,1,3.32,3.81,424.0,PUNTAJE TOTAL NUEVO ICFES,4.5,NORMAL,PRUEBA REINGRESO,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201720,False,False,True,True,1994,201310.0,110.0,82.0,11.0,16.0,120.0,0.0,12.0,M,1,3.32,3.27,424.0,PUNTAJE TOTAL NUEVO ICFES,5.11,NORMAL,NORMAL,BOGOTA D.C.
242d8c6c-c6c7-4bb9-bb44-fe48a8f17a2c,201810,False,False,True,True,1994,201310.0,,,,,,,,M,1,,,424.0,PUNTAJE TOTAL NUEVO ICFES,5.11,,NORMAL,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201310,False,False,True,True,1995,201310.0,18.0,18.0,18.0,18.0,18.0,0.0,18.0,M,1,3.5,3.5,602.0,PUNTAJE TOTAL NUEVO ICFES,1.38,NORMAL,PRIMIPARO,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201320,False,False,True,True,1995,201310.0,34.0,31.0,13.0,16.0,34.0,0.0,16.0,M,1,3.49,3.48,602.0,PUNTAJE TOTAL NUEVO ICFES,2.19,NORMAL,NORMAL,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201410,False,False,True,True,1995,201310.0,50.0,47.0,16.0,16.0,50.0,0.0,16.0,M,1,3.51,3.56,602.0,PUNTAJE TOTAL NUEVO ICFES,3.17,NORMAL,NORMAL,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201419,False,False,True,True,1995,201310.0,53.0,50.0,3.0,3.0,53.0,0.0,3.0,M,1,3.53,3.9,602.0,PUNTAJE TOTAL NUEVO ICFES,3.33,NORMAL,NORMAL,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201420,False,False,True,True,1995,201310.0,68.0,65.0,15.0,15.0,68.0,0.0,15.0,M,1,3.49,3.33,602.0,PUNTAJE TOTAL NUEVO ICFES,4.17,NORMAL,NORMAL,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201510,False,False,True,True,1995,201310.0,86.0,80.0,15.0,18.0,86.0,0.0,18.0,M,1,3.5,3.55,602.0,PUNTAJE TOTAL NUEVO ICFES,5.0,NORMAL,NORMAL,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201519,False,False,True,True,1995,201310.0,89.0,83.0,3.0,3.0,89.0,0.0,3.0,M,1,3.52,4.0,602.0,PUNTAJE TOTAL NUEVO ICFES,5.17,NORMAL,NORMAL,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201520,False,False,True,True,1995,201310.0,107.0,101.0,18.0,18.0,107.0,0.0,18.0,M,1,3.61,4.05,602.0,PUNTAJE TOTAL NUEVO ICFES,6.17,NORMAL,NORMAL,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201610,False,False,True,True,1995,201310.0,125.0,116.0,15.0,18.0,125.0,0.0,18.0,M,1,3.62,3.73,602.0,PUNTAJE TOTAL NUEVO ICFES,7.0,NORMAL,NORMAL,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201620,False,False,True,True,1995,201310.0,125.0,122.0,6.0,6.0,131.0,0.0,0.0,M,1,3.62,0.0,602.0,PUNTAJE TOTAL NUEVO ICFES,7.33,NORMAL,NORMAL,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201710,False,False,True,True,1995,201310.0,134.0,131.0,9.0,9.0,140.0,0.0,9.0,M,1,3.61,3.49,602.0,PUNTAJE TOTAL NUEVO ICFES,7.83,NORMAL,NORMAL,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201720,False,False,True,True,1995,201310.0,143.0,141.0,10.0,10.0,150.0,0.0,9.0,M,1,3.65,4.12,602.0,PUNTAJE TOTAL NUEVO ICFES,8.42,NORMAL,NORMAL,BOGOTA D.C.
d6537100-a715-46a5-81f5-1f515ed1dca8,201810,False,False,False,False,1995,201310.0,143.0,141.0,,,150.0,0.0,,M,1,3.65,,602.0,PUNTAJE TOTAL NUEVO ICFES,8.42,,,BOGOTA D.C.
a78fcfb6-78e0-4ea6-ab2d-4fb5d277823d,201420,False,False,True,True,1994,,86.0,87.0,21.0,21.0,87.0,0.0,21.0,F,2,4.36,4.13,,,5.39,NORMAL,NORMAL,BOGOTA D.C.
a78fcfb6-78e0-4ea6-ab2d-4fb5d277823d,201510,False,False,True,True,1994,,104.0,106.0,19.0,19.0,106.0,0.0,18.0,F,2,4.36,4.35,,,6.44,NORMAL,NORMAL,BOGOTA D.C.
a78fcfb6-78e0-4ea6-ab2d-4fb5d277823d,201519,False,False,False,True,1994,,107.0,109.0,3.0,3.0,109.0,0.0,3.0,F,2,4.34,3.66,,,6.61,NORMAL,NORMAL,BOGOTA D.C.
a78fcfb6-78e0-4ea6-ab2d-4fb5d277823d,201520,False,False,True,True,1994,,128.0,130.0,21.0,21.0,130.0,0.0,21.0,F,2,4.25,3.79,,,7.78,NORMAL,NORMAL,BOGOTA D.C.
a78fcfb6-78e0-4ea6-ab2d-4fb5d277823d,201610,False,False,True,True,1994,,149.0,152.0,22.0,22.0,152.0,0.0,21.0,F,2,4.23,4.13,,,9.07,NORMAL,NORMAL,BOGOTA D.C.
a78fcfb6-78e0-4ea6-ab2d-4fb5d277823d,201618,False,False,False,True,1994,,153.0,156.0,4.0,4.0,156.0,0.0,4.0,F,2,4.24,4.7,,,9.31,NORMAL,NORMAL,BOGOTA D.C.
a78fcfb6-78e0-4ea6-ab2d-4fb5d277823d,201620,False,False,True,True,1994,,169.0,175.0,19.0,19.0,175.0,0.0,16.0,F,2,4.19,3.7,,,10.45,NORMAL,NORMAL,BOGOTA D.C.
a78fcfb6-78e0-4ea6-ab2d-4fb5d277823d,201710,False,False,True,True,1994,,169.0,181.0,6.0,6.0,181.0,0.0,0.0,F,2,4.19,0.0,,,10.81,NORMAL,NORMAL,BOGOTA D.C.
a78fcfb6-78e0-4ea6-ab2d-4fb5d277823d,201720,False,False,True,True,1994,,179.0,196.0,15.0,15.0,196.0,0.0,10.0,F,2,4.2,4.28,,,11.7,NORMAL,NORMAL,BOGOTA D.C.
a78fcfb6-78e0-4ea6-ab2d-4fb5d277823d,201810,False,False,True,True,1994,,,,,,,,,F,2,,,,,11.7,,NORMAL,BOGOTA D.C.
eca07d2f-07b8-42d4-8c7c-718c3ecbd525,201310,False,False,True,True,1994,201310.0,6.0,4.0,4.0,10.0,10.0,0.0,6.0,M,1,3.0,3.0,590.0,PUNTAJE TOTAL NUEVO ICFES,0.33,NORMAL,PRIMIPARO,BOGOTA D.C.
eca07d2f-07b8-42d4-8c7c-718c3ecbd525,201320,False,False,True,True,1994,201310.0,20.0,15.0,11.0,17.0,27.0,0.0,14.0,M,1,3.33,3.48,590.0,PUNTAJE TOTAL NUEVO ICFES,1.19,NORMAL,NORMAL,BOGOTA D.C.
eca07d2f-07b8-42d4-8c7c-718c3ecbd525,201410,False,False,False,True,1994,201310.0,32.0,27.0,12.0,12.0,39.0,0.0,12.0,M,1,3.53,3.87,590.0,PUNTAJE TOTAL NUEVO ICFES,1.94,NORMAL,NORMAL,BOGOTA D.C.
eca07d2f-07b8-42d4-8c7c-718c3ecbd525,201420,False,False,False,True,1994,201310.0,38.0,30.0,3.0,6.0,45.0,0.0,6.0,M,1,3.49,3.25,590.0,PUNTAJE TOTAL NUEVO ICFES,2.13,NORMAL,NORMAL,BOGOTA D.C.
eca07d2f-07b8-42d4-8c7c-718c3ecbd525,201510,False,False,True,True,1994,201310.0,51.0,40.0,10.0,13.0,58.0,0.0,13.0,M,1,3.37,3.02,590.0,PUNTAJE TOTAL NUEVO ICFES,2.75,NORMAL,NORMAL,BOGOTA D.C.
eca07d2f-07b8-42d4-8c7c-718c3ecbd525,201520,False,False,True,True,1994,201310.0,57.0,49.0,9.0,9.0,67.0,0.0,6.0,M,1,3.41,3.75,590.0,PUNTAJE TOTAL NUEVO ICFES,3.28,NORMAL,NORMAL,BOGOTA D.C.
eca07d2f-07b8-42d4-8c7c-718c3ecbd525,201610,False,False,True,True,1994,201310.0,71.0,54.0,5.0,14.0,81.0,0.0,14.0,M,1,3.25,2.62,590.0,PUNTAJE TOTAL NUEVO ICFES,3.56,NORMAL,NORMAL,BOGOTA D.C.
eca07d2f-07b8-42d4-8c7c-718c3ecbd525,201620,False,False,True,True,1994,201310.0,86.0,60.0,6.0,15.0,96.0,0.0,15.0,M,1,3.18,2.8,590.0,PUNTAJE TOTAL NUEVO ICFES,3.89,PRUEBA ACADEMICA,NORMAL,BOGOTA D.C.
eca07d2f-07b8-42d4-8c7c-718c3ecbd525,201710,False,False,False,True,1994,201310.0,100.0,74.0,14.0,14.0,110.0,0.0,14.0,M,1,3.32,4.24,590.0,PUNTAJE TOTAL NUEVO ICFES,4.67,NORMAL,NORMAL,BOGOTA D.C.
eca07d2f-07b8-42d4-8c7c-718c3ecbd525,201720,False,False,True,True,1994,201310.0,118.0,86.0,12.0,18.0,128.0,0.0,18.0,M,1,3.31,3.23,590.0,PUNTAJE TOTAL NUEVO ICFES,5.33,NORMAL,NORMAL,BOGOTA D.C.
eca07d2f-07b8-42d4-8c7c-718c3ecbd525,201810,False,False,False,False,1994,201310.0,118.0,86.0,,,128.0,0.0,,M,1,3.31,,590.0,PUNTAJE TOTAL NUEVO ICFES,5.33,,,BOGOTA D.C.
2fd3b33d-186a-4fc2-a016-8e8e75d3f6f9,201419,False,False,True,True,1996,,30.0,24.0,3.0,3.0,36.0,0.0,3.0,M,2,2.89,3.7,,,1.75,PRUEBA ACADEMICA,NORMAL,BOGOTA D.C.
2fd3b33d-186a-4fc2-a016-8e8e75d3f6f9,201420,False,False,False,False,1996,,30.0,24.0,,,36.0,0.0,,M,2,2.89,,,,1.75,,,BOGOTA D.C.
2fd3b33d-186a-4fc2-a016-8e8e75d3f6f9,201510,False,False,False,False,1996,,30.0,24.0,,,36.0,0.0,,M,2,2.89,,,,1.75,,,BOGOTA D.C.
2fd3b33d-186a-4fc2-a016-8e8e75d3f6f9,201520,False,True,False,False,1996,,30.0,24.0,,,36.0,0.0,,M,2,2.89,,,,1.75,,,BOGOTA D.C.
4c323590-6783-4a80-9ed6-d93cbaec61b7,201310,False,False,True,True,1996,201310.0,18.0,18.5,18.5,18.5,18.5,0.0,18.0,M,1,3.83,3.83,588.0,PUNTAJE TOTAL NUEVO ICFES,1.41,NORMAL,PRIMIPARO,BOGOTA D.C.
4c323590-6783-4a80-9ed6-d93cbaec61b7,201320,False,False,True,True,1996,201310.0,37.0,38.0,19.5,19.5,38.0,0.0,19.0,M,1,4.14,4.43,588.0,PUNTAJE TOTAL NUEVO ICFES,2.63,NORMAL,NORMAL,BOGOTA D.C.
4c323590-6783-4a80-9ed6-d93cbaec61b7,201410,False,False,True,True,1996,201310.0,59.0,61.0,23.0,23.0,61.0,0.0,22.0,M,1,4.06,3.93,588.0,PUNTAJE TOTAL NUEVO ICFES,3.94,NORMAL,NORMAL,BOGOTA D.C.
4c323590-6783-4a80-9ed6-d93cbaec61b7,201420,False,False,True,True,1996,201310.0,74.0,76.5,15.5,15.5,76.5,0.0,15.0,M,1,4.12,4.36,588.0,PUNTAJE TOTAL NUEVO ICFES,4.81,NORMAL,NORMAL,BOGOTA D.C.
4c323590-6783-4a80-9ed6-d93cbaec61b7,201510,False,False,True,True,1996,201310.0,92.0,94.5,18.0,18.0,94.5,0.0,18.0,M,1,4.16,4.29,588.0,PUNTAJE TOTAL NUEVO ICFES,5.81,NORMAL,NORMAL,BOGOTA D.C.
4c323590-6783-4a80-9ed6-d93cbaec61b7,201519,False,False,True,True,1996,201310.0,98.0,100.5,6.0,6.0,100.5,0.0,6.0,M,1,4.19,4.69,588.0,PUNTAJE TOTAL NUEVO ICFES,6.14,NORMAL,NORMAL,BOGOTA D.C.
4c323590-6783-4a80-9ed6-d93cbaec61b7,201520,False,False,True,True,1996,201310.0,116.0,118.5,18.0,18.0,118.5,0.0,18.0,M,1,4.16,4.02,588.0,PUNTAJE TOTAL NUEVO ICFES,7.14,NORMAL,NORMAL,BOGOTA D.C.
4c323590-6783-4a80-9ed6-d93cbaec61b7,201610,False,False,True,True,1996,201310.0,119.0,121.5,3.0,3.0,121.5,0.0,3.0,M,1,4.16,4.02,588.0,PUNTAJE TOTAL NUEVO ICFES,7.31,NORMAL,NORMAL,BOGOTA D.C.
4c323590-6783-4a80-9ed6-d93cbaec61b7,201620,True,False,True,True,1996,201310.0,139.0,141.5,20.0,20.0,141.5,3.0,20.0,M,1,4.17,4.25,588.0,PUNTAJE TOTAL NUEVO ICFES,8.63,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201310,False,False,True,True,1995,201310.0,12.0,15.0,15.0,15.0,15.0,0.0,12.0,F,1,3.62,3.62,573.0,PUNTAJE TOTAL NUEVO ICFES,1.19,NORMAL,PRIMIPARO,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201319,False,False,True,True,1995,201310.0,15.0,18.0,3.0,3.0,18.0,0.0,3.0,F,1,3.6,3.5,573.0,PUNTAJE TOTAL NUEVO ICFES,1.38,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201320,False,False,True,True,1995,201310.0,28.0,28.0,10.0,13.0,31.0,0.0,13.0,F,1,3.5,3.38,573.0,PUNTAJE TOTAL NUEVO ICFES,2.0,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201410,False,False,True,True,1995,201310.0,43.0,43.0,15.0,15.0,46.0,0.0,15.0,F,1,3.52,3.56,573.0,PUNTAJE TOTAL NUEVO ICFES,2.94,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201419,False,False,True,True,1995,201310.0,46.0,46.0,3.0,3.0,49.0,0.0,3.0,F,1,3.55,4.0,573.0,PUNTAJE TOTAL NUEVO ICFES,3.11,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201420,False,False,True,True,1995,201310.0,62.0,59.0,13.0,16.0,65.0,0.0,16.0,F,1,3.51,3.4,573.0,PUNTAJE TOTAL NUEVO ICFES,3.83,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201510,False,False,True,True,1995,201310.0,80.0,71.0,12.0,18.0,83.0,0.0,18.0,F,1,3.44,3.17,573.0,PUNTAJE TOTAL NUEVO ICFES,4.5,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201519,False,False,True,True,1995,201310.0,83.0,74.0,3.0,3.0,86.0,0.0,3.0,F,1,3.44,3.5,573.0,PUNTAJE TOTAL NUEVO ICFES,4.67,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201520,False,False,True,True,1995,201310.0,101.0,89.0,15.0,18.0,104.0,0.0,18.0,F,1,3.41,3.3,573.0,PUNTAJE TOTAL NUEVO ICFES,5.5,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201610,False,False,True,True,1995,201310.0,119.0,107.0,18.0,18.0,122.0,0.0,18.0,F,1,3.46,3.7,573.0,PUNTAJE TOTAL NUEVO ICFES,6.5,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201620,False,False,True,True,1995,201310.0,134.0,122.0,15.0,15.0,137.0,0.0,15.0,F,1,3.5,3.83,573.0,PUNTAJE TOTAL NUEVO ICFES,7.33,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201710,False,False,True,True,1995,201310.0,146.0,131.0,9.0,12.0,149.0,0.0,12.0,F,1,3.48,3.22,573.0,PUNTAJE TOTAL NUEVO ICFES,7.83,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201720,False,False,True,True,1995,201310.0,155.0,138.0,7.0,13.0,162.0,0.0,9.0,F,1,3.41,2.41,573.0,PUNTAJE TOTAL NUEVO ICFES,8.24,NORMAL,NORMAL,BOGOTA D.C.
43e949ea-d2cf-4c5d-aba8-26dbf0390261,201810,False,False,True,True,1995,201310.0,,,,,,,,F,1,,,573.0,PUNTAJE TOTAL NUEVO ICFES,8.24,,NORMAL,BOGOTA D.C.
ecac017c-7507-4de4-a58e-98d045144853,201310,False,False,True,True,1995,201310.0,15.0,12.5,12.5,18.5,18.5,0.0,15.0,M,1,2.9,2.9,689.0,PUNTAJE TOTAL NUEVO ICFES,1.03,SUSPENSION,PRIMIPARO,BOGOTA D.C.
ecac017c-7507-4de4-a58e-98d045144853,201320,False,False,False,False,1995,201310.0,15.0,12.5,,,18.5,0.0,,M,1,2.9,,689.0,PUNTAJE TOTAL NUEVO ICFES,1.03,,,BOGOTA D.C.
ecac017c-7507-4de4-a58e-98d045144853,201410,False,False,False,False,1995,201310.0,15.0,12.5,,,18.5,0.0,,M,1,2.9,,689.0,PUNTAJE TOTAL NUEVO ICFES,1.03,,,BOGOTA D.C.
ecac017c-7507-4de4-a58e-98d045144853,201420,False,True,False,False,1995,201310.0,15.0,12.5,,,18.5,0.0,,M,1,2.9,,689.0,PUNTAJE TOTAL NUEVO ICFES,1.03,,,BOGOTA D.C.
c3bda5d7-1d92-43e2-b069-4a78c2fdcf63,201310,False,False,True,True,1996,201310.0,18.0,15.0,15.0,18.0,18.0,0.0,18.0,M,1,3.33,3.33,1044.0,PUNTAJE TOTAL NUEVO ICFES,1.19,NORMAL,PRIMIPARO,BOGOTA D.C.
c3bda5d7-1d92-43e2-b069-4a78c2fdcf63,201320,False,False,True,True,1996,201310.0,34.0,31.0,16.0,16.0,34.0,0.0,16.0,M,1,3.41,3.49,1044.0,PUNTAJE TOTAL NUEVO ICFES,2.19,NORMAL,NORMAL,BOGOTA D.C.
c3bda5d7-1d92-43e2-b069-4a78c2fdcf63,201410,False,False,True,True,1996,201310.0,50.0,45.0,14.0,17.0,51.0,0.0,16.0,M,1,3.41,3.41,1044.0,PUNTAJE TOTAL NUEVO ICFES,3.06,NORMAL,NORMAL,BOGOTA D.C.
c3bda5d7-1d92-43e2-b069-4a78c2fdcf63,201420,False,False,True,True,1996,201310.0,65.0,60.5,15.5,15.5,66.5,0.0,15.0,M,1,3.47,3.69,1044.0,PUNTAJE TOTAL NUEVO ICFES,3.92,NORMAL,NORMAL,BOGOTA D.C.
c3bda5d7-1d92-43e2-b069-4a78c2fdcf63,201510,False,False,True,True,1996,201310.0,83.0,79.5,19.0,20.0,86.5,0.0,18.0,M,1,3.52,3.68,1044.0,PUNTAJE TOTAL NUEVO ICFES,4.97,NORMAL,NORMAL,BOGOTA D.C.
c3bda5d7-1d92-43e2-b069-4a78c2fdcf63,201520,False,False,False,False,1996,201310.0,83.0,79.5,,,86.5,0.0,,M,1,3.52,,1044.0,PUNTAJE TOTAL NUEVO ICFES,4.97,,,BOGOTA D.C.
c3bda5d7-1d92-43e2-b069-4a78c2fdcf63,201610,False,False,True,True,1996,201310.0,101.0,95.5,16.0,19.0,105.5,0.0,18.0,M,1,3.54,3.67,1044.0,PUNTAJE TOTAL NUEVO ICFES,5.86,NORMAL,REINTEGRO,BOGOTA D.C.
c3bda5d7-1d92-43e2-b069-4a78c2fdcf63,201620,False,False,True,True,1996,201310.0,116.0,110.5,15.0,15.0,120.5,0.0,15.0,M,1,3.59,3.89,1044.0,PUNTAJE TOTAL NUEVO ICFES,6.69,NORMAL,NORMAL,BOGOTA D.C.
c3bda5d7-1d92-43e2-b069-4a78c2fdcf63,201710,False,False,True,True,1996,201310.0,131.0,119.5,9.0,15.0,135.5,0.0,15.0,M,1,3.52,3.0,1044.0,PUNTAJE TOTAL NUEVO ICFES,7.19,NORMAL,NORMAL,BOGOTA D.C.
c3bda5d7-1d92-43e2-b069-4a78c2fdcf63,201720,False,False,True,True,1996,201310.0,131.0,125.5,6.0,6.0,141.5,0.0,0.0,M,1,3.52,0.0,1044.0,PUNTAJE TOTAL NUEVO ICFES,7.53,NORMAL,NORMAL,BOGOTA D.C.
c3bda5d7-1d92-43e2-b069-4a78c2fdcf63,201810,False,False,True,True,1996,201310.0,,,,,,,,M,1,,,1044.0,PUNTAJE TOTAL NUEVO ICFES,7.53,,NORMAL,BOGOTA D.C.
189d522c-6df0-4e32-a7c9-de1cd691d06b,201310,False,False,True,True,1996,201310.0,18.0,18.0,18.0,18.0,18.0,0.0,18.0,M,1,3.33,3.33,591.0,PUNTAJE TOTAL NUEVO ICFES,1.38,NORMAL,PRIMIPARO,BOGOTA D.C.
189d522c-6df0-4e32-a7c9-de1cd691d06b,201320,False,False,True,True,1996,201310.0,34.0,31.0,13.0,16.0,34.0,0.0,16.0,M,1,3.24,3.14,591.0,PUNTAJE TOTAL NUEVO ICFES,2.19,PRUEBA ACADEMICA,NORMAL,BOGOTA D.C.
189d522c-6df0-4e32-a7c9-de1cd691d06b,201410,False,False,True,True,1996,201310.0,53.0,47.0,16.0,19.0,53.0,0.0,19.0,M,1,3.27,3.33,591.0,PUNTAJE TOTAL NUEVO ICFES,3.17,NORMAL,NORMAL,BOGOTA D.C.
189d522c-6df0-4e32-a7c9-de1cd691d06b,201420,False,False,True,True,1996,201310.0,68.0,62.0,15.0,15.0,68.0,0.0,15.0,M,1,3.28,3.32,591.0,PUNTAJE TOTAL NUEVO ICFES,4.0,NORMAL,NORMAL,BOGOTA D.C.
189d522c-6df0-4e32-a7c9-de1cd691d06b,201510,False,False,True,True,1996,201310.0,86.0,80.0,18.0,18.0,86.0,0.0,18.0,M,1,3.41,3.89,591.0,PUNTAJE TOTAL NUEVO ICFES,5.0,NORMAL,NORMAL,BOGOTA D.C.
189d522c-6df0-4e32-a7c9-de1cd691d06b,201520,False,False,True,True,1996,201310.0,104.0,98.0,18.0,18.0,104.0,0.0,18.0,M,1,3.5,3.94,591.0,PUNTAJE TOTAL NUEVO ICFES,6.0,NORMAL,NORMAL,BOGOTA D.C.
